"Title","Media URL","Pinterest board","Thumbnail","Description","Link","Publish date","Keywords"
"Color Grading — Color as an Authorial Decision — EN | VANSMITHLAB","https://vansmithlab.com/images/pinterest/8c83480c0eaf3fdfcaa5.jpg","vansmithlab.com","","Color is not a final filter but a managed chain from capture to publication. · VANSMITHLAB · original AI illustration, 2026","https://vansmithlab.com/en/encyclopedia/color-grading-color-as-authorial-decision/","","image-grammar, design, visual culture, VANSMITHLAB"
"Colour systems — from standard to sensation — EN | VANSMITHLAB","https://vansmithlab.com/images/pinterest/93993b0aae5b1f307af7.jpg","vansmithlab.com","","Colour as sensation and colour as number are linked by a chain of agreements, every link of which can be broken. · VANSMITHLAB · original AI illustration, 2026","https://vansmithlab.com/en/encyclopedia/color-systems-from-standard-to-sensation/","","image-grammar, technology, design, visual culture, VANSMITHLAB"
"Comme des Garçons: negation of the norm as a production system — EN | VANSMITHLAB","https://vansmithlab.com/images/pinterest/d3878ca9294c87246564.jpg","vansmithlab.com","","A house where a radical main line is funded by a branched system of labels, and the store operates as an exhibition. · VANSMITHLAB · original AI illustration, 2026","https://vansmithlab.com/en/articles/comme-des-garcons/","","fashion-systems, space-typologies, design, visual culture, VANSMITHLAB"
"Commercial Type — EN | VANSMITHLAB","https://vansmithlab.com/images/pinterest/d98841e41f921d5b6f74.jpg","vansmithlab.com","","A type studio in London and New York since 2007. It creates retail and custom type families through historical research, precise typographic systems and the demands of contemporary media. · VANSMITHLAB · original AI illustration, 2026","https://vansmithlab.com/en/articles/commercial-type/","","graphic-design, media-publishing, design, visual culture, VANSMITHLAB"
"Compositing — An Image from Multiple Realities — EN | VANSMITHLAB","https://vansmithlab.com/images/pinterest/58bf6e95e804268862ab.jpg","vansmithlab.com","","One plausible frame can be assembled from different times, places, exposures and sources. · VANSMITHLAB · original AI illustration, 2026","https://vansmithlab.com/en/encyclopedia/compositing-image-from-multiple-realities/","","image-grammar, design, visual culture, VANSMITHLAB"
"Concrete — EN | VANSMITHLAB","https://vansmithlab.com/images/pinterest/15524825492a09abddf9.jpg","vansmithlab.com","","Architectural and visual material · VANSMITHLAB · AI illustration, 2026","https://vansmithlab.com/en/encyclopedia/concrete-architectural-visual-material/","","architecture, design, visual culture, VANSMITHLAB"
"Constructivism — EN | VANSMITHLAB","https://vansmithlab.com/images/pinterest/5d20dce8f2483d9658d0.jpg","vansmithlab.com","","Engineering, agitation and a new visual discipline · VANSMITHLAB · AI illustration, 2026","https://vansmithlab.com/en/encyclopedia/constructivism-engineering-agitation-visual-discipline/","","art, architecture, graphic-design, photography, fashion, design, visual culture, VANSMITHLAB"
"Contact Printing — EN | VANSMITHLAB","https://vansmithlab.com/images/pinterest/b71007d1ae367695ec95.jpg","vansmithlab.com","","The image at negative scale · VANSMITHLAB · AI illustration, 2026","https://vansmithlab.com/en/encyclopedia/contact-printing-image-at-negative-scale/","","photography, art, graphic-design, design, visual culture, VANSMITHLAB"
"Contact Sheet — Photography as a Process of Selection — EN | VANSMITHLAB","https://vansmithlab.com/images/pinterest/e3eca3956f79dddb7b0c.jpg","vansmithlab.com","","A series becomes a story when frames can be seen together and exclusion begins. · VANSMITHLAB · original AI illustration, 2026","https://vansmithlab.com/en/encyclopedia/contact-sheet-photography-as-process-of-selection/","","image-grammar, design, visual culture, VANSMITHLAB"
"ControlNet and controlled generation — EN | VANSMITHLAB","https://vansmithlab.com/images/pinterest/063a7fe7a1c68d22a863.jpg","vansmithlab.com","","A generative model receives a spatial condition — pose, edge, or depth — and stops being a lottery. · VANSMITHLAB · original AI illustration, 2026","https://vansmithlab.com/en/encyclopedia/controlnet-controlled-generation/","","technology, image-grammar, design, visual culture, VANSMITHLAB"
"Cooper Hewitt, Smithsonian Design Museum — EN | VANSMITHLAB","https://vansmithlab.com/images/pinterest/ffa04a5db2609f30ec91.jpg","vansmithlab.com","","A cultural institution in New York since 1897. It collects historical and contemporary design across a long timeline. · VANSMITHLAB · AI illustration, 2026","https://vansmithlab.com/en/articles/cooper-hewitt/","","art, architecture, graphic-design, product-design, fashion, media-publishing, design, visual culture, VANSMITHLAB"
"Corset Construction — EN | VANSMITHLAB","https://vansmithlab.com/images/pinterest/7c4a30839888928085f3.jpg","vansmithlab.com","","Engineering the body in contemporary fashion · VANSMITHLAB · AI illustration, 2026","https://vansmithlab.com/en/encyclopedia/modern-corsetry/","","fashion, design, visual culture, VANSMITHLAB"
"Cotton — EN | VANSMITHLAB","https://vansmithlab.com/images/pinterest/965574790b10b1d5f704.jpg","vansmithlab.com","","Textiles: plant fibre, shirt, denim, home, labour and global everyday life. · VANSMITHLAB · original AI illustration, 2026","https://vansmithlab.com/en/encyclopedia/cotton-fibre-everyday-textile-global-code/","","materials, architecture, interior-design, product-design, fashion, photography, design, visual culture, VANSMITHLAB"
"Couture Embroidery — EN | VANSMITHLAB","https://vansmithlab.com/images/pinterest/4d430f3e18254075f0c5.jpg","vansmithlab.com","","The Lunéville hook and the French ateliers · VANSMITHLAB · AI illustration","https://vansmithlab.com/en/encyclopedia/couture-embroidery-luneville/","","fashion, design, visual culture, VANSMITHLAB"
"Cristóbal Balenciaga — EN | VANSMITHLAB","https://vansmithlab.com/images/pinterest/d7ab5d24075b8152fe93.jpg","vansmithlab.com","","The architect of the fashion silhouette: how a Basque tailor turned fabric, cutting and the emptiness around the body into one of the principal languages of twentieth-century haute couture · VANSMITHLAB - AI illustration, 2026","https://vansmithlab.com/en/glossary/designers/cristobal-balenciaga/","","fashion, design, visual culture, VANSMITHLAB"
"Cyanotype — EN | VANSMITHLAB","https://vansmithlab.com/images/pinterest/abdafc68f165d9b67eba.jpg","vansmithlab.com","","Process, colour and contemporary application · VANSMITHLAB · AI illustration, 2026","https://vansmithlab.com/en/encyclopedia/cyanotype-technique-colour-contemporary-use/","","photography, art, graphic-design, fashion, design, visual culture, VANSMITHLAB"
"David Carson — EN | VANSMITHLAB","https://vansmithlab.com/images/pinterest/daed2bcc4f5a32d8443a.jpg","vansmithlab.com","","Intuition, illegibility and editorial design as experience · VANSMITHLAB · AI editorial illustration, 2026","https://vansmithlab.com/en/glossary/graphic-designers/david-carson-intuition-illegibility-editorial-design-as-experience/","","graphic-design, media-publishing, photography, art, design, visual culture, VANSMITHLAB"
"David Chipperfield — EN | VANSMITHLAB","https://vansmithlab.com/images/pinterest/5f3cbc9af478dcc9d94a.jpg","vansmithlab.com","","Precision, reconstruction and the architecture of public continuity · VANSMITHLAB - AI illustration, 2026","https://vansmithlab.com/en/glossary/architects/david-chipperfield/","","architecture, architects, design, visual culture, VANSMITHLAB"
"David Downton — EN | VANSMITHLAB","https://vansmithlab.com/images/pinterest/41c3730a51f07d4f24d2.jpg","vansmithlab.com","","Line after photography: fashion illustration as live observation of a person · VANSMITHLAB · original AI illustration, 2026","https://vansmithlab.com/en/glossary/illustrators/david-downton-fashion-illustration-line/","","fashion, graphic-design, art, media-publishing, design, visual culture, VANSMITHLAB"
"David Hockney — EN | VANSMITHLAB","https://vansmithlab.com/images/pinterest/d464ae8231916c7e371b.jpg","vansmithlab.com","","Vision, colour and the expansion of the picture · VANSMITHLAB · AI illustration, 2026","https://vansmithlab.com/en/glossary/artists/david-hockney/","","art, photography, design, visual culture, VANSMITHLAB"
"Dazed — Youth Culture, Provocation and the Magazine as a Future Laboratory — EN | VANSMITHLAB","https://vansmithlab.com/images/pinterest/3ffc6a54e53fe78ea139.jpg","vansmithlab.com","","How Dazed turned fashion, music, art and youth culture into a laboratory of future visibility. · VANSMITHLAB · AI illustration, 2026","https://vansmithlab.com/en/articles/dazed-youth-culture-provocation-magazine-future-laboratory/","","graphic-design, fashion, photography, media-publishing, design, visual culture, VANSMITHLAB"
"De Stijl — EN | VANSMITHLAB","https://vansmithlab.com/images/pinterest/0f2507de2d16ec04d3a3.jpg","vansmithlab.com","","Grid, Primary Colors and Universal Order · VANSMITHLAB · AI illustration, 2026","https://vansmithlab.com/en/encyclopedia/de-stijl-grid-primary-colors-universal-order/","","art, architecture, product-design, interior-design, graphic-design, photography, fashion, media-publishing, design, visual culture, VANSMITHLAB"
"Deconstructivism — EN | VANSMITHLAB","https://vansmithlab.com/images/pinterest/2a036dc6a8f14cc2a368.jpg","vansmithlab.com","","Fracture, tension and unstable form · VANSMITHLAB · AI illustration, 2026","https://vansmithlab.com/en/encyclopedia/deconstructivism-fracture-tension-unstable-form/","","architecture, interior-design, product-design, fashion, graphic-design, photography, design, visual culture, VANSMITHLAB"
"Design Language — EN | VANSMITHLAB","https://vansmithlab.com/images/pinterest/a5353ba3d9d25d85c6fb.jpg","vansmithlab.com","","A curated collection of movements, principles and authors that shaped a shared professional vocabulary of visual design. · VANSMITHLAB · original AI illustration, 2026","https://vansmithlab.com/en/collections/yazyk-dizayna/","","graphic-design, editorial-design, typography, design, visual culture, VANSMITHLAB"
"Design Museum London — EN | VANSMITHLAB","https://vansmithlab.com/images/pinterest/2bc1849af468a740ff45.jpg","vansmithlab.com","","A cultural institution in London since 1989. It presents contemporary design to broad audiences through exhibitions, education, collections and programmes connecting products, graphics, fashion, architecture and technology. · VANSMITHLAB · original AI illustration, 2026","https://vansmithlab.com/en/articles/design-museum-london/","","art, architecture, graphic-design, product-design, fashion, media-publishing, design, visual culture, VANSMITHLAB"
"Design Systems — EN | VANSMITHLAB","https://vansmithlab.com/images/pinterest/4b4342fe9c8f820f1638.jpg","vansmithlab.com","","Organisations, authors and movements that turned a method into reproducible practice — from Swiss typography to parametric architecture. · VANSMITHLAB · original AI illustration, 2026","https://vansmithlab.com/en/collections/sistemy-dizayna/","","graphic-design, architecture, product-design, identity-design, design, visual culture, VANSMITHLAB"
"Desktop Publishing — How the Computer Changed the Magazine — EN | VANSMITHLAB","https://vansmithlab.com/images/pinterest/c0cf49f64b8d0309eb6b.jpg","vansmithlab.com","","Type, grid, image and print output converged on one desktop. · VANSMITHLAB · original AI illustration, 2026","https://vansmithlab.com/en/encyclopedia/desktop-publishing-how-computer-changed-magazine/","","technology, design, visual culture, VANSMITHLAB"
"Diana Vreeland — EN | VANSMITHLAB","https://vansmithlab.com/images/pinterest/2aded25c4684c736e8be.jpg","vansmithlab.com","","The editor who established that a magazine produces not a report on fashion but a fiction with a logic of its own. · VANSMITHLAB · original AI illustration, 2026","https://vansmithlab.com/en/glossary/fashion-editors/diana-vreeland-editor-as-author-of-fantasy/","","media-publishing, fashion-systems, design, visual culture, VANSMITHLAB"
"Dieter Rams — EN | VANSMITHLAB","https://vansmithlab.com/images/glossary/industrial-designers/dieter-rams-less-but-better-industrial-design-portrait-ai-v1-card-v2.jpg","vansmithlab.com","","Less, but better — industrial design as a system of responsibility · VANSMITHLAB ? original AI editorial portrait, 2026","https://vansmithlab.com/en/glossary/industrial-designers/dieter-rams-less-but-better-industrial-design/","","product-design, interior-design, design, visual culture, VANSMITHLAB"
"Diffusion Models — A New Mechanism of Image Synthesis — EN | VANSMITHLAB","https://vansmithlab.com/images/pinterest/c80bead2e4430ada2c9e.jpg","vansmithlab.com","","An image emerges through iterative denoising in a learned probabilistic process. · VANSMITHLAB · original AI illustration, 2026","https://vansmithlab.com/en/encyclopedia/diffusion-models-new-mechanism-of-image-synthesis/","","technology, design, visual culture, VANSMITHLAB"
